739,0,"('cynthia boyle', 100)"
740,0,"('leonard litkowski', 100)"
741,0,"('brenda l seago', 95)"
742,0,"('bart ragon', 100)"
743,0,"('carl eisdorfer', 100)"
744,0,"('rolf h schafer', 100)"
745,0,"('pauline m todd', 95)"
746,0,"('matthew wilcox', 100)"
747,0,"('michele r tennant', 100)"
748,0,"('barrie e hayes', 100)"
749,0,"('renata geer', 100)"
750,0,"('leslie j duncan', 100)"
751,0,"('patricia a auflick', 100)"
752,0,"('anthony silvestre', 100)"
753,0,"('sra l de groote', 100)"
754,0,"('kathleen f bauer', 100)"
755,0,"('gillian goldsmith mayman', 100)"
756,0,"('joe jaros', 100)"
757,0,"('jonathan d eldredge', 95)"
758,0,"('gary d byrd', 95)"
759,0,"('catherine arnott smith', 100)"
760,0,"('james shedlock', 100)"
761,0,"('brynn e mays', 100)"
762,0,"('jeanne b sadlik', 95)"
763,0,"('marcus a banks', 100)"
764,0,"('helen g mayo', 100)"
765,0,"('brenda l seago', 95)"
766,0,"('dan g kipnis', 95)"
767,0,"('laura e abate', 95)"
768,0,"('kate finkelstein', 100)"
769,0,"('marilyn a rosen', 100)"
770,0,"('melissa l just', 100)"
771,0,"('karen k knight', 93)"
772,0,
773,0,"('terrie r wheeler', 100)"
